sku,board,board_label,unit_code,unit_key,unit_title,section_code,section_key,section_title,subtopic_code,subtopic_id,subtopic_title,tier_scope,listing_title,subtitle,short_description,description_markdown,seo_title,seo_description,price_early_bird,price_regular,early_bird_end_date,release_date,kahoot_url,worksheet_url,section_bundle_url,unit_bundle_url,payhip_url_seed,deliver_now,deliver_on_release,bonus,tags,cta_label
L1-CIE0580-E8-01,cie0580,CIE 0580,U8,probability,Probability,E8,probability-e8,Probability (Extended),E8-01,cie0580:probability-e8:e8-01-introduction-to-probability,Introduction To Probability,Extended,CIE 0580 E8-01 Introduction To Probability Worksheet + Kahoot Companion (Extended),Early-Bird Presale | Extended | SubTopic MVP,Early-bird presale for CIE 0580 E8-01 Introduction To Probability (Extended). Worksheet + answers + Kahoot companion are delivered on release.,"This is the early-bird presale for **CIE 0580 E8-01 Introduction To Probability** (Extended) in **Probability / Probability (Extended)**.

### What this SubTopic covers
- Focused exam-spec practice for one micro-topic
- Built to pair worksheet drills with Kahoot recap flow
- Fast MVP purchase point for targeted revision

### What you receive now (presale stage)
- Presale placeholder + entitlement confirmation + release updates.

### What you receive on release (April 30, 2026)
- SubTopic worksheet PDF + answers + Kahoot companion updates.

### Kahoot companion
- Dedicated Kahoot link for this SubTopic: https://create.kahoot.it/channels/25maths/igcse-maths?src=kahoot_cie0580_subtopic&asset=e8-01

### Early-bird window
- Early-bird ends: **March 31, 2026**
- Official release: **April 30, 2026**

### Upgrade path
- Step 1: SubTopic MVP (this listing)
- Step 2: Section bundle (L2): https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=e8
- Step 3: Unit bundle (L3): https://payhip.com/25maths?src=cie0580-unit-probability

### Bonus and retention
- Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.
- Need-based bilingual support path is available after purchase (not review-gated).

### Policy notes
- Presale terms are listed in the product page and project terms PDF.
- Dates are absolute and promises follow the listed release schedule.",CIE 0580 E8-01 Introduction To Probability Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Early-bird presale for CIE 0580 E8-01 Introduction To Probability (Extended). Worksheet + answers + Kahoot companion are delivered on release.,US$3,US$4,2026-03-31,2026-04-30,https://create.kahoot.it/channels/25maths/igcse-maths?src=kahoot_cie0580_subtopic&asset=e8-01,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=e8-01,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=e8,https://payhip.com/25maths?src=cie0580-unit-probability,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=e8-01,Presale placeholder + entitlement confirmation + release updates.,SubTopic worksheet PDF + answers + Kahoot companion updates.,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.","kahoot,presale,l1,cie0580,extended,unit:probability,section:e8,subtopic:e8-01",Get SubTopic Early-Bird Access
L1-CIE0580-E8-02,cie0580,CIE 0580,U8,probability,Probability,E8,probability-e8,Probability (Extended),E8-02,cie0580:probability-e8:e8-02-relative-and-expected-frequencies,Relative And Expected Frequencies,Extended,CIE 0580 E8-02 Relative And Expected Frequencies Worksheet + Kahoot Companion (Extended),Early-Bird Presale | Extended | SubTopic MVP,Early-bird presale for CIE 0580 E8-02 Relative And Expected Frequencies (Extended). Worksheet + answers + Kahoot companion are delivered on release.,"This is the early-bird presale for **CIE 0580 E8-02 Relative And Expected Frequencies** (Extended) in **Probability / Probability (Extended)**.

### What this SubTopic covers
- Focused exam-spec practice for one micro-topic
- Built to pair worksheet drills with Kahoot recap flow
- Fast MVP purchase point for targeted revision

### What you receive now (presale stage)
- Presale placeholder + entitlement confirmation + release updates.

### What you receive on release (April 30, 2026)
- SubTopic worksheet PDF + answers + Kahoot companion updates.

### Kahoot companion
- Dedicated Kahoot link for this SubTopic: https://create.kahoot.it/channels/25maths/igcse-maths?src=kahoot_cie0580_subtopic&asset=e8-02

### Early-bird window
- Early-bird ends: **March 31, 2026**
- Official release: **April 30, 2026**

### Upgrade path
- Step 1: SubTopic MVP (this listing)
- Step 2: Section bundle (L2): https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=e8
- Step 3: Unit bundle (L3): https://payhip.com/25maths?src=cie0580-unit-probability

### Bonus and retention
- Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.
- Need-based bilingual support path is available after purchase (not review-gated).

### Policy notes
- Presale terms are listed in the product page and project terms PDF.
- Dates are absolute and promises follow the listed release schedule.",CIE 0580 E8-02 Relative And Expected Frequencies Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Early-bird presale for CIE 0580 E8-02 Relative And Expected Frequencies (Extended). Worksheet + answers + Kahoot companion are delivered on release.,US$3,US$4,2026-03-31,2026-04-30,https://create.kahoot.it/channels/25maths/igcse-maths?src=kahoot_cie0580_subtopic&asset=e8-02,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=e8-02,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=e8,https://payhip.com/25maths?src=cie0580-unit-probability,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=e8-02,Presale placeholder + entitlement confirmation + release updates.,SubTopic worksheet PDF + answers + Kahoot companion updates.,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.","kahoot,presale,l1,cie0580,extended,unit:probability,section:e8,subtopic:e8-02",Get SubTopic Early-Bird Access
L1-CIE0580-E8-03,cie0580,CIE 0580,U8,probability,Probability,E8,probability-e8,Probability (Extended),E8-03,cie0580:probability-e8:e8-03-probability-of-combined-events,Probability Of Combined Events,Extended,CIE 0580 E8-03 Probability Of Combined Events Worksheet + Kahoot Companion (Extended),Early-Bird Presale | Extended | SubTopic MVP,Early-bird presale for CIE 0580 E8-03 Probability Of Combined Events (Extended). Worksheet + answers + Kahoot companion are delivered on release.,"This is the early-bird presale for **CIE 0580 E8-03 Probability Of Combined Events** (Extended) in **Probability / Probability (Extended)**.

### What this SubTopic covers
- Focused exam-spec practice for one micro-topic
- Built to pair worksheet drills with Kahoot recap flow
- Fast MVP purchase point for targeted revision

### What you receive now (presale stage)
- Presale placeholder + entitlement confirmation + release updates.

### What you receive on release (April 30, 2026)
- SubTopic worksheet PDF + answers + Kahoot companion updates.

### Kahoot companion
- Dedicated Kahoot link for this SubTopic: https://create.kahoot.it/channels/25maths/igcse-maths?src=kahoot_cie0580_subtopic&asset=e8-03

### Early-bird window
- Early-bird ends: **March 31, 2026**
- Official release: **April 30, 2026**

### Upgrade path
- Step 1: SubTopic MVP (this listing)
- Step 2: Section bundle (L2): https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=e8
- Step 3: Unit bundle (L3): https://payhip.com/25maths?src=cie0580-unit-probability

### Bonus and retention
- Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.
- Need-based bilingual support path is available after purchase (not review-gated).

### Policy notes
- Presale terms are listed in the product page and project terms PDF.
- Dates are absolute and promises follow the listed release schedule.",CIE 0580 E8-03 Probability Of Combined Events Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Early-bird presale for CIE 0580 E8-03 Probability Of Combined Events (Extended). Worksheet + answers + Kahoot companion are delivered on release.,US$3,US$4,2026-03-31,2026-04-30,https://create.kahoot.it/channels/25maths/igcse-maths?src=kahoot_cie0580_subtopic&asset=e8-03,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=e8-03,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=e8,https://payhip.com/25maths?src=cie0580-unit-probability,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=e8-03,Presale placeholder + entitlement confirmation + release updates.,SubTopic worksheet PDF + answers + Kahoot companion updates.,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.","kahoot,presale,l1,cie0580,extended,unit:probability,section:e8,subtopic:e8-03",Get SubTopic Early-Bird Access
L1-CIE0580-E8-04,cie0580,CIE 0580,U8,probability,Probability,E8,probability-e8,Probability (Extended),E8-04,cie0580:probability-e8:e8-04-conditional-probability,Conditional Probability,Extended,CIE 0580 E8-04 Conditional Probability Worksheet + Kahoot Companion (Extended),Early-Bird Presale | Extended | SubTopic MVP,Early-bird presale for CIE 0580 E8-04 Conditional Probability (Extended). Worksheet + answers + Kahoot companion are delivered on release.,"This is the early-bird presale for **CIE 0580 E8-04 Conditional Probability** (Extended) in **Probability / Probability (Extended)**.

### What this SubTopic covers
- Focused exam-spec practice for one micro-topic
- Built to pair worksheet drills with Kahoot recap flow
- Fast MVP purchase point for targeted revision

### What you receive now (presale stage)
- Presale placeholder + entitlement confirmation + release updates.

### What you receive on release (April 30, 2026)
- SubTopic worksheet PDF + answers + Kahoot companion updates.

### Kahoot companion
- Dedicated Kahoot link for this SubTopic: https://create.kahoot.it/channels/25maths/igcse-maths?src=kahoot_cie0580_subtopic&asset=e8-04

### Early-bird window
- Early-bird ends: **March 31, 2026**
- Official release: **April 30, 2026**

### Upgrade path
- Step 1: SubTopic MVP (this listing)
- Step 2: Section bundle (L2): https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=e8
- Step 3: Unit bundle (L3): https://payhip.com/25maths?src=cie0580-unit-probability

### Bonus and retention
- Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.
- Need-based bilingual support path is available after purchase (not review-gated).

### Policy notes
- Presale terms are listed in the product page and project terms PDF.
- Dates are absolute and promises follow the listed release schedule.",CIE 0580 E8-04 Conditional Probability Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Early-bird presale for CIE 0580 E8-04 Conditional Probability (Extended). Worksheet + answers + Kahoot companion are delivered on release.,US$3,US$4,2026-03-31,2026-04-30,https://create.kahoot.it/channels/25maths/igcse-maths?src=kahoot_cie0580_subtopic&asset=e8-04,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=e8-04,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=e8,https://payhip.com/25maths?src=cie0580-unit-probability,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=e8-04,Presale placeholder + entitlement confirmation + release updates.,SubTopic worksheet PDF + answers + Kahoot companion updates.,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.","kahoot,presale,l1,cie0580,extended,unit:probability,section:e8,subtopic:e8-04",Get SubTopic Early-Bird Access
L1-CIE0580-E9-01,cie0580,CIE 0580,U9,statistics,Statistics,E9,statistics-e9,Statistics (Extended),E9-01,cie0580:statistics-e9:e9-01-classifying-statistical-data,Classifying Statistical Data,Extended,CIE 0580 E9-01 Classifying Statistical Data Worksheet + Kahoot Companion (Extended),Early-Bird Presale | Extended | SubTopic MVP,Early-bird presale for CIE 0580 E9-01 Classifying Statistical Data (Extended). Worksheet + answers + Kahoot companion are delivered on release.,"This is the early-bird presale for **CIE 0580 E9-01 Classifying Statistical Data** (Extended) in **Statistics / Statistics (Extended)**.

### What this SubTopic covers
- Focused exam-spec practice for one micro-topic
- Built to pair worksheet drills with Kahoot recap flow
- Fast MVP purchase point for targeted revision

### What you receive now (presale stage)
- Presale placeholder + entitlement confirmation + release updates.

### What you receive on release (April 30, 2026)
- SubTopic worksheet PDF + answers + Kahoot companion updates.

### Kahoot companion
- Dedicated Kahoot link for this SubTopic: https://create.kahoot.it/channels/25maths/igcse-maths?src=kahoot_cie0580_subtopic&asset=e9-01

### Early-bird window
- Early-bird ends: **March 31, 2026**
- Official release: **April 30, 2026**

### Upgrade path
- Step 1: SubTopic MVP (this listing)
- Step 2: Section bundle (L2): https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=e9
- Step 3: Unit bundle (L3): https://payhip.com/25maths?src=cie0580-unit-statistics

### Bonus and retention
- Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.
- Need-based bilingual support path is available after purchase (not review-gated).

### Policy notes
- Presale terms are listed in the product page and project terms PDF.
- Dates are absolute and promises follow the listed release schedule.",CIE 0580 E9-01 Classifying Statistical Data Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Early-bird presale for CIE 0580 E9-01 Classifying Statistical Data (Extended). Worksheet + answers + Kahoot companion are delivered on release.,US$3,US$4,2026-03-31,2026-04-30,https://create.kahoot.it/channels/25maths/igcse-maths?src=kahoot_cie0580_subtopic&asset=e9-01,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=e9-01,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=e9,https://payhip.com/25maths?src=cie0580-unit-statistics,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=e9-01,Presale placeholder + entitlement confirmation + release updates.,SubTopic worksheet PDF + answers + Kahoot companion updates.,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.","kahoot,presale,l1,cie0580,extended,unit:statistics,section:e9,subtopic:e9-01",Get SubTopic Early-Bird Access
L1-CIE0580-E9-02,cie0580,CIE 0580,U9,statistics,Statistics,E9,statistics-e9,Statistics (Extended),E9-02,cie0580:statistics-e9:e9-02-interpreting-statistical-data,Interpreting Statistical Data,Extended,CIE 0580 E9-02 Interpreting Statistical Data Worksheet + Kahoot Companion (Extended),Early-Bird Presale | Extended | SubTopic MVP,Early-bird presale for CIE 0580 E9-02 Interpreting Statistical Data (Extended). Worksheet + answers + Kahoot companion are delivered on release.,"This is the early-bird presale for **CIE 0580 E9-02 Interpreting Statistical Data** (Extended) in **Statistics / Statistics (Extended)**.

### What this SubTopic covers
- Focused exam-spec practice for one micro-topic
- Built to pair worksheet drills with Kahoot recap flow
- Fast MVP purchase point for targeted revision

### What you receive now (presale stage)
- Presale placeholder + entitlement confirmation + release updates.

### What you receive on release (April 30, 2026)
- SubTopic worksheet PDF + answers + Kahoot companion updates.

### Kahoot companion
- Dedicated Kahoot link for this SubTopic: https://create.kahoot.it/channels/25maths/igcse-maths?src=kahoot_cie0580_subtopic&asset=e9-02

### Early-bird window
- Early-bird ends: **March 31, 2026**
- Official release: **April 30, 2026**

### Upgrade path
- Step 1: SubTopic MVP (this listing)
- Step 2: Section bundle (L2): https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=e9
- Step 3: Unit bundle (L3): https://payhip.com/25maths?src=cie0580-unit-statistics

### Bonus and retention
- Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.
- Need-based bilingual support path is available after purchase (not review-gated).

### Policy notes
- Presale terms are listed in the product page and project terms PDF.
- Dates are absolute and promises follow the listed release schedule.",CIE 0580 E9-02 Interpreting Statistical Data Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Early-bird presale for CIE 0580 E9-02 Interpreting Statistical Data (Extended). Worksheet + answers + Kahoot companion are delivered on release.,US$3,US$4,2026-03-31,2026-04-30,https://create.kahoot.it/channels/25maths/igcse-maths?src=kahoot_cie0580_subtopic&asset=e9-02,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=e9-02,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=e9,https://payhip.com/25maths?src=cie0580-unit-statistics,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=e9-02,Presale placeholder + entitlement confirmation + release updates.,SubTopic worksheet PDF + answers + Kahoot companion updates.,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.","kahoot,presale,l1,cie0580,extended,unit:statistics,section:e9,subtopic:e9-02",Get SubTopic Early-Bird Access
L1-CIE0580-E9-03,cie0580,CIE 0580,U9,statistics,Statistics,E9,statistics-e9,Statistics (Extended),E9-03,cie0580:statistics-e9:e9-03-averages-and-range,Averages And Range,Extended,CIE 0580 E9-03 Averages And Range Worksheet + Kahoot Companion (Extended),Early-Bird Presale | Extended | SubTopic MVP,Early-bird presale for CIE 0580 E9-03 Averages And Range (Extended). Worksheet + answers + Kahoot companion are delivered on release.,"This is the early-bird presale for **CIE 0580 E9-03 Averages And Range** (Extended) in **Statistics / Statistics (Extended)**.

### What this SubTopic covers
- Focused exam-spec practice for one micro-topic
- Built to pair worksheet drills with Kahoot recap flow
- Fast MVP purchase point for targeted revision

### What you receive now (presale stage)
- Presale placeholder + entitlement confirmation + release updates.

### What you receive on release (April 30, 2026)
- SubTopic worksheet PDF + answers + Kahoot companion updates.

### Kahoot companion
- Dedicated Kahoot link for this SubTopic: https://create.kahoot.it/channels/25maths/igcse-maths?src=kahoot_cie0580_subtopic&asset=e9-03

### Early-bird window
- Early-bird ends: **March 31, 2026**
- Official release: **April 30, 2026**

### Upgrade path
- Step 1: SubTopic MVP (this listing)
- Step 2: Section bundle (L2): https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=e9
- Step 3: Unit bundle (L3): https://payhip.com/25maths?src=cie0580-unit-statistics

### Bonus and retention
- Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.
- Need-based bilingual support path is available after purchase (not review-gated).

### Policy notes
- Presale terms are listed in the product page and project terms PDF.
- Dates are absolute and promises follow the listed release schedule.",CIE 0580 E9-03 Averages And Range Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Early-bird presale for CIE 0580 E9-03 Averages And Range (Extended). Worksheet + answers + Kahoot companion are delivered on release.,US$3,US$4,2026-03-31,2026-04-30,https://create.kahoot.it/channels/25maths/igcse-maths?src=kahoot_cie0580_subtopic&asset=e9-03,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=e9-03,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=e9,https://payhip.com/25maths?src=cie0580-unit-statistics,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=e9-03,Presale placeholder + entitlement confirmation + release updates.,SubTopic worksheet PDF + answers + Kahoot companion updates.,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.","kahoot,presale,l1,cie0580,extended,unit:statistics,section:e9,subtopic:e9-03",Get SubTopic Early-Bird Access
L1-CIE0580-E9-04,cie0580,CIE 0580,U9,statistics,Statistics,E9,statistics-e9,Statistics (Extended),E9-04,cie0580:statistics-e9:e9-04-statistical-charts-and-diagrams,Statistical Charts And Diagrams,Extended,CIE 0580 E9-04 Statistical Charts And Diagrams Worksheet + Kahoot Companion (Extended),Early-Bird Presale | Extended | SubTopic MVP,Early-bird presale for CIE 0580 E9-04 Statistical Charts And Diagrams (Extended). Worksheet + answers + Kahoot companion are delivered on release.,"This is the early-bird presale for **CIE 0580 E9-04 Statistical Charts And Diagrams** (Extended) in **Statistics / Statistics (Extended)**.

### What this SubTopic covers
- Focused exam-spec practice for one micro-topic
- Built to pair worksheet drills with Kahoot recap flow
- Fast MVP purchase point for targeted revision

### What you receive now (presale stage)
- Presale placeholder + entitlement confirmation + release updates.

### What you receive on release (April 30, 2026)
- SubTopic worksheet PDF + answers + Kahoot companion updates.

### Kahoot companion
- Dedicated Kahoot link for this SubTopic: https://create.kahoot.it/channels/25maths/igcse-maths?src=kahoot_cie0580_subtopic&asset=e9-04

### Early-bird window
- Early-bird ends: **March 31, 2026**
- Official release: **April 30, 2026**

### Upgrade path
- Step 1: SubTopic MVP (this listing)
- Step 2: Section bundle (L2): https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=e9
- Step 3: Unit bundle (L3): https://payhip.com/25maths?src=cie0580-unit-statistics

### Bonus and retention
- Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.
- Need-based bilingual support path is available after purchase (not review-gated).

### Policy notes
- Presale terms are listed in the product page and project terms PDF.
- Dates are absolute and promises follow the listed release schedule.",CIE 0580 E9-04 Statistical Charts And Diagrams Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Early-bird presale for CIE 0580 E9-04 Statistical Charts And Diagrams (Extended). Worksheet + answers + Kahoot companion are delivered on release.,US$3,US$4,2026-03-31,2026-04-30,https://create.kahoot.it/channels/25maths/igcse-maths?src=kahoot_cie0580_subtopic&asset=e9-04,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=e9-04,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=e9,https://payhip.com/25maths?src=cie0580-unit-statistics,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=e9-04,Presale placeholder + entitlement confirmation + release updates.,SubTopic worksheet PDF + answers + Kahoot companion updates.,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.","kahoot,presale,l1,cie0580,extended,unit:statistics,section:e9,subtopic:e9-04",Get SubTopic Early-Bird Access
L1-CIE0580-E9-05,cie0580,CIE 0580,U9,statistics,Statistics,E9,statistics-e9,Statistics (Extended),E9-05,cie0580:statistics-e9:e9-05-scatter-diagrams,Scatter Diagrams,Extended,CIE 0580 E9-05 Scatter Diagrams Worksheet + Kahoot Companion (Extended),Early-Bird Presale | Extended | SubTopic MVP,Early-bird presale for CIE 0580 E9-05 Scatter Diagrams (Extended). Worksheet + answers + Kahoot companion are delivered on release.,"This is the early-bird presale for **CIE 0580 E9-05 Scatter Diagrams** (Extended) in **Statistics / Statistics (Extended)**.

### What this SubTopic covers
- Focused exam-spec practice for one micro-topic
- Built to pair worksheet drills with Kahoot recap flow
- Fast MVP purchase point for targeted revision

### What you receive now (presale stage)
- Presale placeholder + entitlement confirmation + release updates.

### What you receive on release (April 30, 2026)
- SubTopic worksheet PDF + answers + Kahoot companion updates.

### Kahoot companion
- Dedicated Kahoot link for this SubTopic: https://create.kahoot.it/channels/25maths/igcse-maths?src=kahoot_cie0580_subtopic&asset=e9-05

### Early-bird window
- Early-bird ends: **March 31, 2026**
- Official release: **April 30, 2026**

### Upgrade path
- Step 1: SubTopic MVP (this listing)
- Step 2: Section bundle (L2): https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=e9
- Step 3: Unit bundle (L3): https://payhip.com/25maths?src=cie0580-unit-statistics

### Bonus and retention
- Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.
- Need-based bilingual support path is available after purchase (not review-gated).

### Policy notes
- Presale terms are listed in the product page and project terms PDF.
- Dates are absolute and promises follow the listed release schedule.",CIE 0580 E9-05 Scatter Diagrams Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Early-bird presale for CIE 0580 E9-05 Scatter Diagrams (Extended). Worksheet + answers + Kahoot companion are delivered on release.,US$3,US$4,2026-03-31,2026-04-30,https://create.kahoot.it/channels/25maths/igcse-maths?src=kahoot_cie0580_subtopic&asset=e9-05,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=e9-05,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=e9,https://payhip.com/25maths?src=cie0580-unit-statistics,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=e9-05,Presale placeholder + entitlement confirmation + release updates.,SubTopic worksheet PDF + answers + Kahoot companion updates.,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.","kahoot,presale,l1,cie0580,extended,unit:statistics,section:e9,subtopic:e9-05",Get SubTopic Early-Bird Access
L1-CIE0580-E9-06,cie0580,CIE 0580,U9,statistics,Statistics,E9,statistics-e9,Statistics (Extended),E9-06,cie0580:statistics-e9:e9-06-cumulative-frequency-diagrams,Cumulative Frequency Diagrams,Extended,CIE 0580 E9-06 Cumulative Frequency Diagrams Worksheet + Kahoot Companion (Extended),Early-Bird Presale | Extended | SubTopic MVP,Early-bird presale for CIE 0580 E9-06 Cumulative Frequency Diagrams (Extended). Worksheet + answers + Kahoot companion are delivered on release.,"This is the early-bird presale for **CIE 0580 E9-06 Cumulative Frequency Diagrams** (Extended) in **Statistics / Statistics (Extended)**.

### What this SubTopic covers
- Focused exam-spec practice for one micro-topic
- Built to pair worksheet drills with Kahoot recap flow
- Fast MVP purchase point for targeted revision

### What you receive now (presale stage)
- Presale placeholder + entitlement confirmation + release updates.

### What you receive on release (April 30, 2026)
- SubTopic worksheet PDF + answers + Kahoot companion updates.

### Kahoot companion
- Dedicated Kahoot link for this SubTopic: https://create.kahoot.it/channels/25maths/igcse-maths?src=kahoot_cie0580_subtopic&asset=e9-06

### Early-bird window
- Early-bird ends: **March 31, 2026**
- Official release: **April 30, 2026**

### Upgrade path
- Step 1: SubTopic MVP (this listing)
- Step 2: Section bundle (L2): https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=e9
- Step 3: Unit bundle (L3): https://payhip.com/25maths?src=cie0580-unit-statistics

### Bonus and retention
- Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.
- Need-based bilingual support path is available after purchase (not review-gated).

### Policy notes
- Presale terms are listed in the product page and project terms PDF.
- Dates are absolute and promises follow the listed release schedule.",CIE 0580 E9-06 Cumulative Frequency Diagrams Worksheet + Kahoot Companion (Extended) | Early-Bird Presale,Early-bird presale for CIE 0580 E9-06 Cumulative Frequency Diagrams (Extended). Worksheet + answers + Kahoot companion are delivered on release.,US$3,US$4,2026-03-31,2026-04-30,https://create.kahoot.it/channels/25maths/igcse-maths?src=kahoot_cie0580_subtopic&asset=e9-06,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=e9-06,https://payhip.com/25maths?src=kahoot_cie0580_l2&asset=e9,https://payhip.com/25maths?src=cie0580-unit-statistics,https://payhip.com/25maths?src=kahoot_cie0580_l1&asset=e9-06,Presale placeholder + entitlement confirmation + release updates.,SubTopic worksheet PDF + answers + Kahoot companion updates.,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.","kahoot,presale,l1,cie0580,extended,unit:statistics,section:e9,subtopic:e9-06",Get SubTopic Early-Bird Access
